week,off_team_name,player_name,receptions_avg,average_passing_yards,average_rushing_yards,average_recieving_yards,passing_tds_avg,rushing_tds_avg,recieving_tds_avg,average_fantasy_points,week_fantasy_points,bust_percent,bust_points_average,boom_percent,boom_points_average,last_three_weeks_diff,passing_target_percentage,rushing_percentage,def_team_name,epa_per_play,epa_per_rush,epa_per_pass,pass_percent,rush_percent,allowed_passing_yards,allowed_rushing_yards,sack_yards,avg_epa_against,pass_epa_against,rush_epa_against,points_against
5,SF,S.Darnold,0.0,0.0,-1.3333333333333333,0.0,0.0,0.0,0.0,-0.13333333333333333,0,0.0,-0.13333333333333333,0.0,-0.13333333333333333,0.0,0.0,0.0,DAL,0.2506690868351943,0.08326456211550268,0.42826345218999745,48.971193415637856,51.028806584362144,169.0,107.5,-21.0,-0.3316821908143533,-0.4741894232824534,-0.1442542002856563,10.25
6,SF,S.Darnold,0.0,0.25,-1.25,0.0,0.0,0.0,0.0,-0.115,0,0.0,-0.115,0.0,-0.115,0.028333333333333335,0.0,0.0,CLE,0.23458435563119684,0.024207263772041188,0.47331013362740193,46.92556634304207,53.07443365695793,148.5,73.0,-23.5,-0.3021131944862076,-0.3431220892006541,-0.2445054614349613,12.0
7,SF,S.Darnold,0.0,0.25,-1.25,0.0,0.0,0.0,0.0,-0.115,0,0.0,-0.115,0.0,-0.115,0.028333333333333335,0.0,0.0,MIN,0.1667368106774389,0.007045224996414649,0.3396572851131043,48.06629834254144,51.93370165745856,240.66666666666666,112.33333333333333,-22.166666666666668,-0.034938995707410964,-0.0001824503065141323,-0.0775060007489588,21.5
8,SF,S.Darnold,0.0,0.25,-1.25,0.0,0.0,0.0,0.0,-0.115,0,0.0,-0.115,0.0,-0.115,0.028333333333333335,0.0,0.0,CIN,0.15555025158049304,-0.01552148397539533,0.3309202719493434,49.39467312348668,50.60532687651331,227.5,141.5,-19.333333333333332,-0.029326674592306545,-0.07627650428542618,0.030792009770834412,21.166666666666668
10,SF,S.Darnold,0.0,0.25,-1.25,0.0,0.0,0.0,0.0,-0.115,0,0.0,-0.115,0.0,-0.115,0.028333333333333335,0.0,0.0,JAX,0.13270263708454766,-0.00921008509447925,0.27155689542350936,50.53304904051173,49.46695095948827,270.125,79.75,-11.375,-0.10291878928113851,-0.12606478980938274,-0.05566807814359848,18.75
11,SF,S.Darnold,0.0,1.4,-1.6,0.0,0.0,0.0,0.0,-0.10400000000000001,0,0.0,-0.10400000000000001,0.0,-0.10400000000000001,0.03066666666666666,0.0,0.0,TB,0.15373347632968304,0.006157282810473475,0.2979040653830647,50.760456273764255,49.23954372623574,283.0,84.22222222222223,-18.444444444444443,-0.03665710003161549,0.03130418483238485,-0.1575143603070053,19.0
12,SF,S.Darnold,0.0,1.4,-1.6,0.0,0.0,0.0,0.0,-0.10400000000000001,0,0.0,-0.10400000000000001,0.0,-0.10400000000000001,0.03066666666666666,0.0,0.0,SEA,0.16104259430186554,-0.005448996267324218,0.322925421118275,50.77186963979416,49.22813036020583,247.8,111.0,-21.0,-0.053866677966258374,-0.058110760318601934,-0.04741956049972123,21.8
13,SF,S.Darnold,0.0,1.4,-1.6,0.0,0.0,0.0,0.0,-0.10400000000000001,0,0.0,-0.10400000000000001,0.0,-0.10400000000000001,0.03066666666666666,0.0,0.0,PHI,0.15812616475048713,0.020274110903549,0.29168376209129004,50.77399380804953,49.22600619195047,267.1818181818182,83.0,-19.454545454545453,-0.010141941407741356,0.001192025980351413,-0.03456148932572301,21.818181818181817
14,SF,S.Darnold,0.0,1.1666666666666667,-1.5,0.0,0.0,0.0,0.0,-0.10333333333333333,0,0.0,-0.10333333333333333,0.0,-0.10333333333333333,0.029999999999999985,0.0,0.0,SEA,0.18837251384498155,0.0403552973157751,0.3313148543789009,50.85470085470085,49.14529914529914,248.83333333333334,118.0,-19.583333333333332,-0.018320418146878178,-0.01905798756636413,-0.01723910495473055,24.166666666666668
15,SF,S.Darnold,0.0,1.1666666666666667,-1.5,0.0,0.0,0.0,0.0,-0.10333333333333333,0,0.0,-0.10333333333333333,0.0,-0.10333333333333333,0.029999999999999985,0.0,0.0,ARI,0.19361797107015427,0.054056147094534254,0.32583443588916267,51.326259946949605,48.673740053050395,232.92307692307693,137.69230769230768,-17.923076923076923,0.047262834402333316,0.10568660878382058,-0.015757734410184673,25.0
16,SF,S.Darnold,0.0,3.857142857142857,-1.5714285714285714,0.0,0.0,0.0,0.0,-0.0028571428571428597,0,0.0,-0.0028571428571428597,0.0,-0.0028571428571428597,0.14952380952380956,0.0,0.0,BAL,0.206778262957135,0.059699900468870463,0.3458868619608138,51.42857142857142,48.57142857142857,209.28571428571428,99.92857142857143,-28.0,-0.15955119655220906,-0.21491154184936484,-0.059551080761473696,14.928571428571429
17,SF,S.Darnold,0.0,13.5,-0.25,0.0,0.125,0.0,0.0,0.765,0,0.0,0.765,0.0,0.765,1.4483333333333333,0.0,0.0,WAS,0.1795694350099883,0.0677061014935229,0.27815668059263143,53.15005727376862,46.84994272623138,265.93333333333334,122.73333333333333,-10.933333333333334,0.06584979032150369,0.1322261066322815,-0.02601767988418626,28.2
4,LV,J.Jacobs,3.3333333333333335,0.0,36.0,30.666666666666668,0.0,0.0,0.0,10.0,0,0.0,10.0,0.0,10.0,0.0,0.15217391304347827,0.8333333333333334,LAC,-0.13827285900792358,-0.2984208791388264,-0.040498278296424974,62.65822784810127,37.34177215189873,343.0,109.33333333333333,-22.666666666666668,0.04787022750878632,0.12445097422565199,-0.07838451707847871,29.0
5,LV,J.Jacobs,4.5,0.0,41.5,43.25,0.0,0.25,0.0,14.475000000000001,0,0.0,14.475000000000001,0.25,27.9,1.7916666666666643,0.19230769230769232,0.8051948051948052,GB,-0.15229193750367068,-0.21060868744942507,-0.11855153217791278,63.87665198237885,36.12334801762114,216.75,148.25,-19.5,0.03247997797003718,0.011869513541310965,0.05433956145504986,22.5
6,LV,J.Jacobs,4.6,0.0,47.0,38.6,0.0,0.4,0.0,15.559999999999999,0,0.2,9.100000000000001,0.2,27.9,4.039999999999999,0.1875,0.7961165048543689,NE,-0.13664840239548687,-0.18926647687678044,-0.10398890788985633,62.15277777777778,37.84722222222222,208.0,108.6,-17.6,-0.032092215267061464,0.0007350079241332641,-0.07391652925880586,21.4
7,LV,J.Jacobs,4.166666666666667,0.0,52.0,34.833333333333336,0.0,0.3333333333333333,0.0,14.850000000000001,0,0.0,14.850000000000001,0.16666666666666666,27.9,4.849999999999998,0.17801047120418848,0.8106060606060606,CHI,-0.11513885283843636,-0.2144771286880478,-0.04826723299821015,60.285714285714285,39.714285714285715,272.1666666666667,87.83333333333333,-8.833333333333334,0.10078430470076778,0.23133583576059646,-0.09232316832522881,25.333333333333332
8,LV,J.Jacobs,3.7142857142857144,0.0,49.57142857142857,30.714285714285715,0.0,0.2857142857142857,0.0,13.457142857142857,0,0.14285714285714285,5.1,0.2857142857142857,23.9,-1.3571428571428577,0.16033755274261605,0.8082191780821918,DET,-0.13180251343019186,-0.22158508861560056,-0.07743218901512358,62.77372262773723,37.22627737226277,258.2857142857143,74.71428571428571,-18.142857142857142,-0.05200719623821833,-0.0023660246532829585,-0.14674492510805984,20.714285714285715
9,LV,J.Jacobs,3.5,0.0,51.0,30.25,0.0,0.375,0.0,13.875,0,0.125,5.1,0.25,23.9,-2.808333333333332,0.16279069767441862,0.8148148148148148,NYG,-0.17426003813019564,-0.20297189327495616,-0.15680570892348872,62.5,37.5,208.375,124.125,-16.0,-0.046651797176781536,-0.07976855008344592,-0.004488516646833245,21.125
10,LV,J.Jacobs,3.111111111111111,0.0,56.22222222222222,26.88888888888889,0.0,0.5555555555555556,0.0,14.755555555555556,0,0.1111111111111111,5.1,0.2222222222222222,24.849999999999998,-0.18888888888888822,0.14840989399293286,0.8102564102564103,NYJ,-0.15255127633470186,-0.20321512924733998,-0.11877537439294311,60.19417475728155,39.80582524271845,185.75,129.875,-14.5,-0.11722692397241873,-0.12391670996716718,-0.10974528575788377,18.5
11,LV,J.Jacobs,3.0,0.0,62.2,25.3,0.0,0.5,0.0,14.55,0,0.1,5.100000000000001,0.2,24.85,2.5500000000000007,0.1423948220064725,0.8149779735682819,MIA,-0.1586364916575526,-0.1824221897248596,-0.14187187314023375,58.925476603119584,41.074523396880416,235.88888888888889,104.88888888888889,-21.555555555555557,-0.01661685874838681,-0.0412235706030917,0.018046509255632278,23.0
12,LV,J.Jacobs,2.8181818181818183,0.0,60.09090909090909,24.09090909090909,0.0,0.45454545454545453,0.0,13.781818181818183,0,0.18181818181818182,5.6,0.2727272727272727,23.200000000000003,-0.24848484848484986,0.12857142857142856,0.8189300411522634,KC,-0.16763142774964848,-0.19236618806800537,-0.15114158753741053,60.22012578616353,39.77987421383648,188.1,112.6,-19.9,-0.11451311159292514,-0.20253690785958053,0.010920798087058807,15.6
14,LV,J.Jacobs,2.9166666666666665,0.0,64.25,23.333333333333332,0.0,0.5,0.0,14.508333333333335,0,0.16666666666666666,5.6,0.25,24.06666666666667,-0.7416666666666689,0.1328125,0.8233082706766918,MIN,-0.155639948070199,-0.19459074478318172,-0.12970441757594467,60.23054755043228,39.76945244956772,243.08333333333334,96.08333333333333,-19.25,-0.06409107047877353,-0.024822649107053542,-0.12398532933866968,19.5
15,LV,J.Jacobs,2.8461538461538463,0.0,61.92307692307692,22.76923076923077,0.0,0.46153846153846156,0.0,13.930769230769231,0,0.23076923076923078,6.066666666666668,0.23076923076923078,24.066666666666666,-2.064102564102564,0.12771084337349398,0.8191489361702128,LAC,-0.1749098231536937,-0.18385304528927188,-0.1691017530476665,60.776439089692104,39.223560910307896,274.38461538461536,111.46153846153847,-23.076923076923077,-0.016211381597373693,-0.01653772306256994,-0.015705402628399732,21.692307692307693
16,LV,J.Jacobs,2.8461538461538463,0.0,61.92307692307692,22.76923076923077,0.0,0.46153846153846156,0.0,13.930769230769231,0,0.23076923076923078,6.066666666666668,0.23076923076923078,24.066666666666666,-2.064102564102564,0.11751662971175167,0.752442996742671,KC,-0.14472366039334814,-0.16647653931951092,-0.13055269777339973,60.617283950617285,39.382716049382715,200.64285714285714,110.71428571428571,-19.714285714285715,-0.07769219628888456,-0.13213144692586426,0.0038017122404123914,16.928571428571427
17,LV,J.Jacobs,2.8461538461538463,0.0,61.92307692307692,22.76923076923077,0.0,0.46153846153846156,0.0,13.930769230769231,0,0.23076923076923078,6.066666666666668,0.23076923076923078,24.066666666666666,-2.064102564102564,0.11228813559322035,0.6916167664670658,IND,-0.14726077158573894,-0.1427514866191687,-0.15028779654349603,59.76744186046512,40.23255813953489,235.4,128.66666666666666,-18.933333333333334,-0.04603653539161652,-0.05959786770334151,-0.02993245327144311,24.133333333333333
4,ATL,D.London,2.6666666666666665,0.0,0.0,32.666666666666664,0.0,0.0,0.3333333333333333,7.933333333333334,0,0.3333333333333333,0.0,0.3333333333333333,18.7,-8.881784197001252e-16,0.1724137931034483,0.0,JAX,-0.11170917631681677,-0.04673285213274209,-0.1694659089248831,52.910052910052904,47.08994708994709,257.6666666666667,84.33333333333333,-5.0,-0.011362213833458094,0.05916684420166501,-0.12584416310786076,23.0
5,ATL,D.London,2.75,0.0,0.0,31.5,0.0,0.0,0.5,8.9,0,0.25,0.0,0.25,18.699999999999996,2.966666666666665,0.1864406779661017,0.0,HOU,-0.15579036775914906,-0.017421964665908497,-0.2693763702983764,54.87804878048781,45.1219512195122,204.0,115.75,-8.75,-0.023730430737283106,-0.0452163869265746,0.0026202702495838055,19.75
6,ATL,D.London,3.4,4.4,0.0,40.8,0.0,0.0,0.4,10.056000000000001,0,0.2,0.0,0.2,18.7,0.47066666666666457,0.1987179487179487,0.0,WAS,-0.11820749595985838,-0.0902741644409185,-0.14173030144949195,54.54545454545454,45.45454545454545,232.0,134.0,-13.2,0.09400224482074829,0.06515469022086647,0.12979848045563813,29.6
7,ATL,D.London,4.333333333333333,3.6666666666666665,0.0,54.833333333333336,0.0,0.0,0.3333333333333333,11.963333333333333,0,0.3333333333333333,2.5500000000000007,0.3333333333333333,20.1,4.030000000000001,0.21393034825870647,0.0,TB,-0.12211312310846234,-0.10214874969222808,-0.13788406649206292,56.03015075376885,43.969849246231156,265.0,82.8,-18.0,-0.06754688706440067,-0.021678789069743853,-0.15507500066888333,17.2
8,ATL,D.London,4.571428571428571,3.142857142857143,0.0,54.714285714285715,0.0,0.0,0.2857142857142857,11.882857142857144,0,0.2857142857142857,2.5500000000000007,0.2857142857142857,20.099999999999998,3.977142857142855,0.22123893805309736,0.0,TEN,-0.1098106960493646,-0.12774480955534304,-0.0944385987585259,53.896103896103895,46.103896103896105,254.66666666666666,99.33333333333333,-19.666666666666668,-0.019550453176903775,0.10409324769374395,-0.17677639379019652,19.5
9,ATL,D.London,4.625,2.75,0.0,54.75,0.0,0.0,0.25,11.71,0,0.25,2.5500000000000007,0.25,20.099999999999998,2.756666666666666,0.21923076923076923,0.0,MIN,-0.10234996417371063,-0.10439011804078725,-0.10066773203770013,54.83870967741935,45.16129032258064,243.125,101.75,-22.25,-0.048828170311684266,0.0017245598290255115,-0.11740201258588784,19.5
10,ATL,D.London,4.625,2.75,0.0,54.75,0.0,0.0,0.25,11.71,0,0.25,2.5500000000000007,0.25,20.099999999999998,2.756666666666666,0.1919191919191919,0.0,ARI,-0.10714129220063064,-0.1247428747089172,-0.09286384756542611,55.1433389544688,44.8566610455312,242.22222222222223,126.55555555555556,-19.88888888888889,0.04524694955751199,0.09077855686414915,-0.005362532169939751,26.0
12,ATL,D.London,4.444444444444445,2.4444444444444446,0.0,52.666666666666664,0.0,0.0,0.2222222222222222,11.142222222222223,0,0.2222222222222222,2.549999999999999,0.2222222222222222,20.1,-1.6422222222222231,0.19435736677115986,0.0,NO,-0.09740974420046218,-0.09328131796859061,-0.10097898878133098,53.49544072948328,46.504559270516715,207.7,110.2,-11.4,-0.1120185184391996,-0.14861745834116885,-0.06028025801553222,19.2
13,ATL,D.London,4.5,2.2,0.0,56.5,0.0,0.0,0.2,11.437999999999999,0,0.2,2.5500000000000007,0.2,20.1,-1.0379999999999985,0.20294117647058824,0.0,NYJ,-0.08656698773150424,-0.06907621084925313,-0.10267941534857794,51.87760778859527,48.12239221140473,194.72727272727272,135.1818181818182,-15.454545454545455,-0.09336630141517539,-0.0859460123486563,-0.10119288873029346,20.363636363636363
14,ATL,D.London,4.181818181818182,2.0,0.0,52.09090909090909,0.0,0.0,0.18181818181818182,10.561818181818182,0,0.18181818181818182,0.9000000000000004,0.18181818181818182,20.099999999999998,-3.0618181818181824,0.20218579234972678,0.0,TB,-0.09569242026693263,-0.08948788119957557,-0.10149061672534437,51.534526854219955,48.46547314578005,275.5,95.91666666666667,-19.583333333333332,-0.0115459126466794,0.047293531350161726,-0.10642197113293532,20.25
15,ATL,D.London,4.666666666666667,1.8333333333333333,0.0,62.083333333333336,0.0,0.0,0.16666666666666666,12.115,0,0.25,2.299999999999999,0.25,23.133333333333333,2.918333333333333,0.21182266009852216,0.0,CAR,-0.0904627175358331,-0.08037533859149876,-0.09958501694562975,52.408930669800235,47.591069330199765,181.3846153846154,123.23076923076923,-11.0,0.009133004798085516,-0.049545385616931635,0.07544297778152971,23.923076923076923
16,ATL,D.London,4.461538461538462,1.6923076923076923,0.0,59.15384615384615,0.0,0.0,0.15384615384615385,11.521538461538462,0,0.3076923076923077,2.825000000000001,0.23076923076923078,23.133333333333333,0.27846153846153676,0.20892018779342722,0.0,IND,-0.10244170592051485,-0.11748497896102236,-0.08844720137084881,51.72031076581576,48.27968923418424,237.21428571428572,125.21428571428571,-20.285714285714285,-0.05582479985718619,-0.07456922552549608,-0.03340323805298775,23.785714285714285
17,ATL,D.London,4.357142857142857,1.5714285714285714,0.0,57.714285714285715,0.0,0.0,0.14285714285714285,11.191428571428572,0,0.2857142857142857,2.825000000000001,0.21428571428571427,23.133333333333333,2.308571428571428,0.20350109409190373,0.0,CHI,-0.08927425090766185,-0.10856295749631112,-0.07132121850234063,51.76348547717843,48.23651452282158,246.4,79.46666666666667,-12.466666666666667,-0.05577741169239227,0.004065963201816886,-0.16101282017508822,20.866666666666667
4,KC,K.Toney,2.3333333333333335,0.0,0.6666666666666666,11.666666666666666,0.0,0.0,0.0,3.5666666666666664,0,0.0,3.5666666666666664,0.0,3.5666666666666664,4.440892098500626e-16,0.09482758620689655,0.03225806451612903,NYJ,0.09648672785275987,0.04891252773420641,0.12657639288500735,60.71428571428571,39.285714285714285,230.33333333333334,130.33333333333334,-8.666666666666666,-0.009942030202101909,0.12079844871678759,-0.15350020313264726,19.666666666666668
5,KC,K.Toney,2.25,0.0,0.5,14.25,0.0,0.0,0.0,3.725,0,0.0,3.725,0.0,3.725,0.9083333333333337,0.08904109589041095,0.022222222222222223,MIN,0.09702344724671653,0.08671279382930792,0.10433843784690516,57.692307692307686,42.30769230769231,255.5,111.0,-22.5,-0.005188096920838323,0.07060551152736581,-0.09651318251006787,22.25
6,KC,K.Toney,2.8,0.0,0.6,16.6,0.0,0.0,0.0,4.5200000000000005,0,0.0,4.5200000000000005,0.0,4.5200000000000005,-0.25333333333333385,0.10215053763440861,0.02702702702702703,DEN,0.11195965031157791,0.040942233584549896,0.15905541087792283,59.44272445820433,40.55727554179567,273.8,181.0,-18.8,0.20247633499429596,0.26007686677620556,0.1393524645483676,34.6
7,KC,K.Toney,2.8333333333333335,0.0,-0.3333333333333333,15.333333333333334,0.0,0.0,0.16666666666666666,5.333333333333333,0,0.0,5.333333333333333,0.0,5.333333333333333,1.7666666666666675,0.1111111111111111,0.03787878787878788,LAC,0.09356981285078728,-0.00571499500674376,0.15804046730372948,60.256410256410255,39.743589743589745,304.8,97.8,-28.8,-0.007390946552624645,0.03755269159836779,-0.08330415048833462,24.8
8,KC,K.Toney,2.5714285714285716,0.0,-0.2857142857142857,15.0,0.0,0.0,0.14285714285714285,4.8999999999999995,0,0.0,4.8999999999999995,0.0,4.8999999999999995,1.5666666666666682,0.09774436090225563,0.03355704697986577,DEN,0.11318088640195387,-0.011873490911221227,0.19059550092915745,61.504424778761056,38.49557522123894,263.14285714285717,162.85714285714286,-15.285714285714286,0.15797434992596707,0.23291706753292993,0.07060394547965866,29.857142857142858
9,KC,K.Toney,2.375,0.0,-0.625,13.625,0.0,0.0,0.125,4.425,0,0.0,4.425,0.0,4.425,-0.15833333333333321,0.08881578947368421,0.037037037037037035,MIA,0.06400662339879089,-0.019303448541592595,0.11309058298150086,62.67190569744597,37.32809430255403,242.25,106.0,-22.875,-0.020312841432179006,-0.050402943664205536,0.021726918624049452,24.0
11,KC,K.Toney,2.2222222222222223,0.0,-0.5555555555555556,14.11111111111111,0.0,0.0,0.1111111111111111,4.2444444444444445,0,0.0,4.2444444444444445,0.0,4.2444444444444445,-2.177777777777778,0.08383233532934131,0.03314917127071823,PHI,0.05962010667918846,-0.01922993613507544,0.10656550789230514,62.45551601423488,37.544483985765126,271.1111111111111,63.44444444444444,-22.0,-0.024927340296788326,0.01317994710383818,-0.12158357257784758,21.0
12,KC,K.Toney,2.2,0.0,0.9,13.9,0.0,0.0,0.1,4.279999999999999,0,0.0,4.279999999999999,0.0,4.279999999999999,-1.4466666666666659,0.08021390374331551,0.03902439024390244,LV,0.037234878504562266,-0.00251765019659848,0.0614767306324019,62.047244094488185,37.95275590551181,213.8181818181818,132.27272727272728,-13.363636363636363,-0.04920749319710747,-0.07522047618264875,-0.016583950178936862,19.90909090909091
13,KC,K.Toney,2.2,0.0,0.9,13.9,0.0,0.0,0.1,4.279999999999999,0,0.0,4.279999999999999,0.0,4.279999999999999,-1.4466666666666659,0.07371007371007371,0.03587443946188341,GB,0.05259479304255413,0.006301460011984164,0.08085461866929161,62.08393632416788,37.91606367583213,219.27272727272728,130.63636363636363,-14.363636363636363,-0.017107774821186632,-0.001563718843744319,-0.03507613310703738,19.818181818181817
14,KC,K.Toney,2.0,0.0,1.3636363636363635,12.636363636363637,0.0,0.0,0.09090909090909091,3.9454545454545453,0,0.0,3.9454545454545453,0.0,3.9454545454545453,-1.2787878787878788,0.0683371298405467,0.036734693877551024,BUF,0.06255244803974523,0.02715535248690918,0.08428750671253929,61.83510638297872,38.16489361702128,221.83333333333334,114.25,-19.583333333333332,-0.06868486802123412,-0.06830708828451137,-0.06925020741597766,18.416666666666668
15,KC,K.Toney,2.0833333333333335,0.0,2.5833333333333335,13.666666666666666,0.0,0.0,0.08333333333333333,4.208333333333333,0,0.0,4.208333333333333,0.0,4.208333333333333,-0.1083333333333325,0.07053941908713693,0.04198473282442748,NE,0.0532531992326765,0.038382549437287666,0.06211610651072827,62.53071253071253,37.46928746928747,230.07692307692307,89.0,-12.384615384615385,-0.04587061205228618,0.03934257555902073,-0.16800951429515942,18.923076923076923
16,KC,K.Toney,2.076923076923077,0.0,2.3846153846153846,13.0,0.0,0.0,0.07692307692307693,4.076923076923077,0,0.0,4.076923076923077,0.0,4.076923076923077,-0.6769230769230767,0.07307692307692308,0.03942652329749104,LV,0.04826564940270162,0.022357513207621173,0.06335079339798877,63.07339449541285,36.92660550458716,217.85714285714286,125.0,-16.0,-0.06877654338668933,-0.08486371666776454,-0.04818327706615062,19.571428571428573
17,KC,K.Toney,2.076923076923077,0.0,2.3846153846153846,13.0,0.0,0.0,0.07692307692307693,4.076923076923077,0,0.0,4.076923076923077,0.0,4.076923076923077,-0.6769230769230767,0.06725663716814159,0.03741496598639456,CIN,0.023554415185536026,-0.0015449347667227712,0.03793336481920291,63.31923890063425,36.680761099365746,267.73333333333335,126.73333333333333,-15.133333333333333,0.0448830258860332,0.06731558886857966,0.015010517391687345,22.6
9,CHI,T.Bagent,0.0,159.0,9.0,0.0,0.3333333333333333,0.6666666666666666,0.0,9.926666666666668,0,0.0,9.926666666666668,0.0,9.926666666666668,0.0,0.0,0.024630541871921183,NO,-0.038527284979822704,0.0772529695204183,-0.135155918434911,54.29141716566866,45.70858283433134,198.625,103.875,-12.625,-0.14345325946249343,-0.17904442066261747,-0.08891841568810978,18.5
10,CHI,T.Bagent,0.0,174.25,24.25,0.0,0.75,0.5,0.0,11.395,0,0.0,11.395,0.0,11.395,1.8916666666666675,0.0,0.034934497816593885,CAR,-0.04353706597182961,0.08522870526333043,-0.15285834155067354,53.80530973451327,46.19469026548673,188.75,130.625,-15.625,0.02933567550474455,-0.03327469811532555,0.09742806340491297,26.0
11,CHI,T.Bagent,0.0,171.8,21.8,0.0,0.6,0.4,0.0,10.652,0,0.0,10.652,0.0,10.652,0.9013333333333353,0.0,0.034482758620689655,DET,-0.04645327884477396,0.06751623871088441,-0.1462629472495778,53.154574132492115,46.845425867507885,250.77777777777777,77.44444444444444,-19.555555555555557,-0.06197793392669796,-0.030206271043549126,-0.1194047898331381,21.22222222222222
12,CHI,T.Bagent,0.0,171.8,21.8,0.0,0.6,0.4,0.0,10.652,0,0.0,10.652,0.0,10.652,0.9013333333333353,0.0,0.029801324503311258,MIN,-0.04535362532686811,0.049235165318811246,-0.13408057542549126,51.42045454545454,48.57954545454545,245.45454545454547,93.72727272727273,-19.363636363636363,-0.05869829285608994,-0.013698227815140636,-0.1270255974954725,20.181818181818183
14,CHI,T.Bagent,0.0,171.8,21.8,0.0,0.6,0.4,0.0,10.652,0,0.0,10.652,0.0,10.652,0.9013333333333353,0.0,0.02786377708978328,DET,-0.05187684791174478,0.03944868647024514,-0.1346478385668141,52.275682704811445,47.724317295188555,246.08333333333334,89.58333333333333,-17.666666666666668,-0.04493498283208307,0.013685091119864,-0.13174171255186537,22.333333333333332
15,CHI,T.Bagent,0.0,171.8,21.8,0.0,0.6,0.4,0.0,10.652,0,0.0,10.652,0.0,10.652,0.9013333333333353,0.0,0.025936599423631124,CLE,-0.04660251351454945,0.038561771039168254,-0.12305231313718902,52.637889688249395,47.3621103117506,173.3846153846154,99.6923076923077,-19.923076923076923,-0.19869252331721546,-0.25530512071957145,-0.1233940686023171,19.23076923076923
16,CHI,T.Bagent,0.0,171.8,21.8,0.0,0.6,0.4,0.0,10.652,0,0.0,10.652,0.0,10.652,0.9013333333333353,0.0,0.024193548387096774,ARI,-0.06750488977466393,0.020782524843665856,-0.14459305518136623,53.31858407079646,46.68141592920354,234.35714285714286,138.28571428571428,-16.642857142857142,0.06764763005723072,0.136429687475238,-0.006564589788513964,26.0
17,CHI,T.Bagent,0.0,171.8,21.8,0.0,0.6,0.4,0.0,10.652,0,0.0,10.652,0.0,10.652,0.9013333333333353,0.0,0.022167487684729065,ATL,-0.05456761325097477,0.044271205214331234,-0.1437395612476181,52.523171987641604,47.47682801235839,210.0,110.2,-14.133333333333333,-0.0946350681921666,-0.05141996918126172,-0.15081469690634294,18.533333333333335
9,CLE,P.Walker,0.0,206.0,10.333333333333334,0.0,0.3333333333333333,0.0,0.0,6.6066666666666665,0,0.0,6.6066666666666665,0.0,6.6066666666666665,0.0,0.0,0.022727272727272728,ARI,-0.1853342070820599,-0.04364655908581963,-0.310610158399199,52.49500998003992,47.50499001996008,245.125,128.25,-21.625,0.06256650571679678,0.09718057402257388,0.02190631194276168,25.875
10,CLE,P.Walker,0.0,206.0,10.333333333333334,0.0,0.3333333333333333,0.0,0.0,6.6066666666666665,0,0.0,6.6066666666666665,0.0,6.6066666666666665,0.0,0.0,0.019455252918287938,BAL,-0.17186549382498784,-0.061167764383862115,-0.2749024807442364,51.31348511383538,48.68651488616462,201.0,90.77777777777777,-33.22222222222222,-0.21535271063208344,-0.25060036726998214,-0.14953310691029292,12.88888888888889
11,CLE,P.Walker,0.0,154.5,7.75,0.0,0.25,0.0,0.0,4.955,0,0.0,4.955,0.0,4.955,0.3916666666666666,0.0,0.017482517482517484,PIT,-0.14493538786276725,-0.03458959408522185,-0.2475198566957146,51.39318885448917,48.60681114551084,261.22222222222223,130.22222222222223,-18.333333333333332,-0.04124307233264668,-0.05870149228703493,-0.018079735621509507,20.22222222222222
12,CLE,P.Walker,0.0,154.5,7.75,0.0,0.25,0.0,0.0,4.955,0,0.0,4.955,0.0,4.955,0.3916666666666666,0.0,0.01597444089456869,DEN,-0.1501141274665343,-0.03775797684114477,-0.2514789155307445,52.16178521617852,47.83821478382148,248.0,156.9,-14.6,0.0731450591529784,0.08678722582572236,0.05679415902535749,26.0
13,CLE,P.Walker,0.0,134.8,6.0,0.0,0.2,0.0,0.0,3.992,0,0.0,3.992,0.2,10.620000000000001,-0.40533333333333266,0.0,0.014925373134328358,LA,-0.1631449708179424,-0.05617231068442043,-0.255094836065885,53.494282083862764,46.50571791613723,223.8181818181818,113.72727272727273,-15.909090909090908,-0.02048483408220382,-0.041548918153258854,0.008628739258861533,20.545454545454547
14,CLE,P.Walker,0.0,134.8,6.0,0.0,0.2,0.0,0.0,3.992,0,0.0,3.992,0.2,10.620000000000001,-0.40533333333333266,0.0,0.013966480446927373,JAX,-0.15647817434272634,-0.049658882839151645,-0.24463907431729237,54.556074766355145,45.44392523364486,271.8333333333333,92.0,-14.166666666666666,-0.026595113891315903,-0.03295966976968901,-0.0150409970659616,21.083333333333332
15,CLE,P.Walker,0.0,134.8,6.0,0.0,0.2,0.0,0.0,3.992,0,0.0,3.992,0.2,10.620000000000001,-0.40533333333333266,0.0,0.013054830287206266,CHI,-0.15347236013232943,-0.04916988002012113,-0.23687295434903563,55.33980582524271,44.66019417475729,238.0,82.46153846153847,-10.692307692307692,-0.02328975053019401,0.047507247913464126,-0.14235742973089183,21.307692307692307
16,CLE,P.Walker,0.0,134.8,6.0,0.0,0.2,0.0,0.0,3.992,0,0.0,3.992,0.2,10.620000000000001,-0.40533333333333266,0.0,0.0125,HOU,-0.1672134300005244,-0.06727749532884474,-0.24325164116375894,56.53923541247485,43.460764587525155,257.92857142857144,91.14285714285714,-20.5,-0.03971864328876786,0.024752776978242214,-0.12742772993928023,20.642857142857142
